0;0
1;1
2;2
3;2
4;0
5;3
6;2
7;4
8;0
9;1
10;0
11;1
12;0
13;3
14;3
15;4
16;3
17;4
18;3
19;4
20;3
21;4
22;0
23;4
24;0
25;4
26;0
27;4
28;0
29;4
30;0
31;5
32;5
33;5
34;2
35;5
36;6
37;2
38;0
39;0
40;1
41;5
42;5
43;0
44;0
45;5
46;2
47;5
48;4
49;5
50;5
51;5
52;4
53;5
54;5
55;3
56;6
57;5
58;3
59;0
60;6
61;5
62;4
63;4
64;4
65;4
66;4
67;4
68;4
69;4
70;0
71;4
72;0
73;1
74;4
75;4
76;4
77;0
78;3
79;4
80;7
81;3
82;3
83;4
84;4
85;4
86;0
87;4
88;8
89;3
90;0
91;4
92;3
93;4
94;4
95;5
96;5
97;4
98;4
99;4
100;4
101;4
102;4
103;5
104;4
105;4
106;4
107;4
108;4
109;5
110;4
111;4
112;4
113;5
114;5
115;3
116;4
117;5
118;4
119;4
120;3
121;0
122;5
123;0
124;4
125;0
126;3
127;2
128;2
129;0
130;3
131;0
132;2
133;0
134;0
135;0
136;2
137;0
138;0
139;0
140;5
141;0
142;4
143;0
144;9
145;0
146;8
147;0
148;3
149;0
150;7
151;0
152;9
153;0
154;0
155;0
156;0
157;0
158;5
159;2
160;0
161;0
162;2
163;0
164;0
165;1
166;0
167;0
168;0
169;2
170;7
171;3
172;5
173;5
174;5
175;5
176;0
177;4
178;5
179;4
180;7
181;5
182;0
183;5
184;0
185;3
186;5
187;0
188;9
189;2
190;3
191;0
192;0
193;8
194;5
195;0
196;0
197;0
198;3
199;0
200;4
201;2
202;8
203;0
204;4
205;0
206;0
207;3
208;4
209;0
210;3
211;4
212;4
213;3
214;3
215;0
216;0
217;2
218;4
219;3
220;0
221;4
222;4
223;4
224;4
225;0
226;4
227;4
228;0
229;9
230;7
231;4
232;5
233;6
234;8
235;4
236;5
237;4
238;0
239;4
240;0
241;5
242;5
243;5
244;2
245;7
246;5
247;8
248;5
249;4
250;7
251;1
252;7
253;7
254;0
255;7
256;7
257;7
258;0
259;1
260;7
261;1
262;0
263;1
264;7
265;4
266;7
267;7
268;5
269;3
270;7
271;7
272;6
273;4
274;0
275;9
276;8
277;7
278;0
279;3
280;7
281;7
282;6
283;5
284;7
285;7
286;7
287;7
288;7
289;0
290;6
291;5
292;6
293;0
294;0
295;2
296;9
297;7
298;7
299;7
300;7
301;7
302;3
303;5
304;3
305;7
306;9
307;5
308;1
309;0
310;7
311;6
312;9
313;4
314;7
315;7
316;7
317;7
318;7
319;4
320;1
321;4
322;7
323;4
324;7
325;4
326;7
327;4
328;3
329;6
330;3
331;5
332;4
333;4
334;3
335;2
336;0
337;4
338;8
339;7
340;0
341;3
342;2
343;4
344;4
345;7
346;4
347;4
348;7
349;5
350;7
351;5
352;7
353;5
354;4
355;4
356;4
357;4
358;4
359;7
360;0
361;7
362;2
363;4
364;5
365;3
366;7
367;4
368;7
369;7
370;9
371;7
372;4
373;7
374;7
375;7
376;7
377;7
378;2
379;0
380;4
381;2
382;6
383;0
384;1
385;2
386;3
387;0
388;0
389;7
390;3
391;7
392;7
393;5
394;7
395;8
396;7
397;7
398;7
399;7
400;0
401;5
402;7
403;8
404;7
405;9
406;7
407;7
408;7
409;7
410;7
411;7
412;7
413;7
414;7
415;0
416;7
417;3
418;7
419;1
420;0
421;7
422;7
423;7
424;7
425;7
426;7
427;0
428;7
429;7
430;7
431;7
432;9
433;0
434;4
435;6
436;0
437;7
438;0
439;7
440;7
441;7
442;7
443;8
444;7
445;0
446;3
447;7
448;5
449;7
450;4
451;7
452;8
453;7
454;6
455;7
456;3
457;7
458;3
459;7
460;0
461;7
462;5
463;9
464;4
465;7
466;7
467;2
468;7
469;4
470;7
471;7
472;7
473;8
474;4
475;5
476;1
477;9
478;7
479;5
480;4
481;4
482;7
483;8
484;8
485;7
486;4
487;5
488;5
489;5
490;8
491;3
492;3
493;7
494;3
495;4
496;3
497;8
498;5
499;9
500;4
501;4
502;2
503;2
504;0
505;4
506;2
507;2
508;0
509;0
510;0
511;0
512;0
513;4
514;4
515;0
516;5
517;4
518;3
519;6
520;6
521;4
522;4
523;3
524;0
525;4
526;0
527;4
528;4
529;6
530;0
531;5
532;2
533;2
534;2
535;5
536;4
537;2
538;4
539;0
540;0
541;4
542;5
543;0
544;0
545;2
546;6
547;5
548;4
549;5
550;4
551;6
552;4
553;5
554;1
555;5
556;6
557;5
558;4
559;6
560;7
561;3
562;4
563;4
564;2
565;4
566;4
567;4
568;2
569;4
570;0
571;4
572;0
573;0
574;4
575;4
576;0
577;3
578;4
579;4
580;4
581;4
582;0
583;6
584;4
585;7
586;0
587;0
588;0
589;4
590;0
591;4
592;3
593;4
594;4
595;2
596;4
597;4
598;4
599;4
600;4
601;4
602;4
603;4
604;2
605;4
606;4
607;4
608;4
609;4
610;4
611;5
612;4
613;5
614;6
615;3
616;4
617;3
618;5
619;4
620;4
621;4
622;4
623;3
624;4
625;0
626;0
627;2
628;6
629;0
630;0
631;0
632;2
633;0
634;0
635;7
636;0
637;0
638;3
639;0
640;2
641;0
642;6
643;8
644;2
645;5
646;0
647;3
648;8
649;0
650;0
651;2
652;7
653;6
654;8
655;7
656;5
657;2
658;2
659;2
660;2
661;2
662;2
663;4
664;5
665;0
666;0
667;2
668;4
669;0
670;0
671;3
672;5
673;5
674;7
675;4
676;0
677;6
678;5
679;6
680;5
681;7
682;7
683;7
684;0
685;3
686;5
687;0
688;4
689;2
690;3
691;0
692;2
693;2
694;7
695;0
696;0
697;4
698;0
699;0
700;4
701;2
702;2
703;3
704;8
705;4
706;3
707;0
708;4
709;2
710;4
711;0
712;4
713;0
714;7
715;0
716;4
717;0
718;0
719;5
720;3
721;2
722;0
723;2
724;4
725;4
726;5
727;3
728;5
729;2
730;2
731;4
732;2
733;2
734;0
735;4
736;7
737;4
738;0
739;3
740;9
741;9
742;4
743;7
744;0
745;9
746;0
747;4
748;2
749;3
750;6
751;6
752;2
753;7
754;0
755;7
756;6
757;6
758;4
759;1
760;2
761;7
762;0
763;0
764;2
765;8
766;6
767;7
768;7
769;6
770;6
771;6
772;6
773;6
774;6
775;6
776;3
777;8
778;6
779;6
780;0
781;6
782;6
783;6
784;7
785;0
786;6
787;7
788;4
789;6
790;1
791;7
792;5
793;6
794;6
795;8
796;7
797;6
798;7
799;7
800;1
801;6
802;7
803;0
804;6
805;6
806;7
807;6
808;9
809;9
810;6
811;1
812;6
813;6
814;7
815;6
816;7
817;3
818;2
819;7
820;3
821;0
822;7
823;4
824;7
825;4
826;0
827;8
828;7
829;4
830;3
831;7
832;7
833;7
834;7
835;6
836;7
837;7
838;0
839;7
840;5
841;3
842;2
843;4
844;4
845;4
846;4
847;4
848;7
849;4
850;4
851;6
852;9
853;4
854;6
855;4
856;0
857;2
858;9
859;7
860;1
861;7
862;5
863;9
864;4
865;5
866;7
867;6
868;9
869;7
870;3
871;6
872;4
873;2
874;6
875;7
876;2
877;7
878;2
879;2
880;6
881;4
882;6
883;7
884;3
885;7
886;7
887;6
888;7
889;7
890;4
891;7
892;7
893;0
894;7
895;7
896;6
897;8
898;6
899;0
900;6
901;9
902;6
903;0
904;6
905;9
906;7
907;7
908;7
909;2
910;7
911;2
912;7
913;5
914;7
915;8
916;0
917;0
918;6
919;0
920;4
921;4
922;7
923;7
924;7
925;7
926;7
927;2
928;7
929;8
930;9
931;7
932;7
933;9
934;8
935;7
936;4
937;7
938;4
939;2
940;4
941;7
942;7
943;2
944;7
945;7
946;3
947;7
948;9
949;3
950;7
951;7
952;4
953;7
954;7
955;7
956;1
957;6
958;1
959;0
960;7
961;3
962;8
963;7
964;9
965;7
966;8
967;4
968;1
969;7
970;7
971;4
972;6
973;5
974;5
975;7
976;5
977;9
978;6
979;2
980;9
981;8
982;3
983;7
984;7
985;4
986;7
987;8
988;6
989;4
990;3
991;4
992;8
993;9
994;9
995;9
996;8
997;7
998;5
999;3
